"@authors","Project Gutenberg powered by indienova： 亂堆糖果，可裡，daqicheng，doodle，葉月，一健，Yidi Zhu，希哲，West，gino，seikosha，freeman4pm，ii，sissel，潦倒困，弓水文，胡蘿蔔，ectopistes，craft，謎之聲"
"@vars","$他=他|她, $他的=他的|她的, $他$=他|她, $他的$=他的|她的"

"name-consonants","bcdfghjklmnpqrstvwxyz"
"name-vowels","aeiou"
"act-barter-action","交易"
"act-cancelTravel-action","Stop travel"
"act-endgame-action","返回主菜單"
"act-loot-action","See Items"
"act-mapShot-action","保存截圖"
"act-open-camp-action","營帳"
"act-report-action","查看報告"
"act-returnhome-action","結束探險！"
"act-showStats-action","顯示資料"
"act-stopRest-action","結束休整"
"act-stopWait-action","結束等待"
"act-travel-action","出發！"
"anm-camel-title","駱駝"
"anm-camel","吃苦耐勞的駱駝，能攜帶許多額外貨箱。"
"anm-chasmosaurus-title","開角龍"
"anm-chasmosaurus","食草恐龍，體型巨大，行動緩慢。"
"anm-dog-hunting-title","獵犬"
"anm-dog-hunting","人類最好的夥伴"
"anm-dog-husky-title","哈士奇"
"anm-dog-luis-name","Luis"
"anm-dog-luis-title","偵察犬"
"anm-dog-luis","一隻小巧但機靈的狗，記者丁丁忠誠的四足夥伴。"
"anm-dog-pug-title","哈巴狗"
"anm-dog-pug","謝爾貝格最好的朋友，同時也是他的秘密治療師，喜愛詩歌和電臀舞。"
"anm-donkey-title","驢子"
"anm-donkey","驢可以攜帶許多額外的貨箱。"
"anm-elephant-title","大象"
"anm-gorilla-title","大猩猩"
"anm-gorilla","一隻勉強馴化了的大猩猩。如果不是脖子套著鎖鏈，這樣一隻野生動物恐怕會當場逃跑或襲擊我們。"
"anm-hyena-title","鬣狗"
"anm-hyena","一條勉強馴化了的鬣狗。如果不是脖子上套著鎖鏈，這樣一隻野生動物恐怕會當場逃跑或襲擊我們。"
"anm-parasaurolophus-title","副櫛龍"
"anm-parasaurolophus","通常來說平靜而友好的雙足食草恐龍，以其巨大而複雜的冠飾而聞名。"
"anm-raptor-title","迅猛龍"
"anm-raptor","非常聰明但卻有著極強攻擊傾向的食肉恐龍。"
"anm-tiger-battle-title","戰虎"
"anm-tiger-battle","一隻勉強馴化了的戰虎。如果不是脖子套著鎖鏈，這樣一隻野生動物恐怕會當場逃跑或襲擊我們。"
"anm-tiger-title","虎"
"anm-tiger-white-title","白虎"
"anm-sabertooth-title","劍齒虎"
"anm-tiger-white","一隻勉強馴化了的白虎。如果不是脖子上套著鎖鏈，這樣一隻野生動物恐怕會當場逃跑或襲擊我們。"
"anm-tiger","一隻勉強馴化了的老虎。如果不是脖子套著鎖鏈，這樣一隻野生動物恐怕會當場逃跑或襲擊我們。"
"anm-tortoise-title","巨型陸龜"
"anm-tortoise","相當巨大的陸龜。可以攜帶許多額外的箱子。"
"anm-waterBuffalo-title","水牛"
"anm-waterBuffalo","一頭水牛。可以攜帶許多箱子。"
"attack-loki-name-1","洛基的穩定光束"
"attack-loki-name-2","洛基的防禦光束"
"attack-loki-name","洛基的交替光束"
"attack-name-10","精准刺擊"
"attack-name-11","撕裂者之躍"
"attack-name-12","兩翼夾擊"
"attack-name-13","防禦"
"attack-name-14","強防禦"
"attack-name-15","極限防禦"
"attack-name-16","穩定站位"
"attack-name-17","戰術優勢"
"attack-name-18","閃避"
"attack-name-19","防禦行動"
"attack-name-1","二連擊"
"attack-name-20","傑出戰術"
"attack-name-21","觀察"
"attack-name-22","警戒"
"attack-name-23","佯攻"
"attack-name-24","快速射擊"
"attack-name-26","霰彈槍擊"
"attack-name-27","霰彈強力擊"
"attack-name-28","近距離射擊"
"attack-name-29","穩定射擊"
"attack-name-2","三連擊"
"attack-name-30","逼退射擊"
"attack-name-31","彈幕"
"attack-name-32","爆頭"
"attack-name-33","瞄準射擊"
"attack-name-34","預瞄射擊"
"attack-name-35","完美射擊"
"attack-name-36","鞭擊"
"attack-name-37","纏繞鞭擊"
"attack-name-38","割裂鞭擊"
"attack-name-39","治療儀式"
"attack-name-3","回擊"
"attack-name-40","團結儀式"
"attack-name-41","毒咒"
"attack-name-42","交替光束"
"attack-name-43","穩定光束"
"attack-name-44","防禦光束"
"attack-name-45","快速放電"
"attack-name-46","長矛戳刺"
"attack-name-47","長矛投擲"
"attack-name-48","長矛守禦"
"attack-name-49","長矛重擊"
"attack-name-4","強力回擊"
"attack-name-50","炸藥爆破"
"attack-name-51","精准轟炸"
"attack-name-52","定向轟炸"
"attack-name-53","爪擊"
"attack-name-54","強力爪擊"
"attack-name-55","猛烈爪擊"
"attack-name-56","撕咬"
"attack-name-57","猛擊"
"attack-name-58","踐踏"
"attack-name-59","大喙啄擊"
"attack-name-5","防護回擊"
"attack-name-60","小喙啄擊"
"attack-name-61","甩尾"
"attack-name-62","蹄擊"
"attack-name-63","撞擊"
"attack-name-64","牛角衝撞"
"attack-name-65","甲殼防禦"
"attack-name-66","蛛牙撕咬"
"attack-name-67","穿刺腿擊"
"attack-name-68","觸手鞭撻"
"attack-name-69","穿刺觸手"
"attack-name-6","致命回擊"
"attack-name-70","劇毒刺螯"
"attack-name-71","毒"
"attack-name-72","生命吸取"
"attack-name-7","憤怒頭槌"
"attack-name-8","精確攻擊"
"attack-name-9","腳踢"
"attack-name","攻擊"
"attack-name-taunt","嘲諷"
"auction","[我認識一位元俄羅斯收藏家，他肯定會愛上這玩意兒的。|這東西超級好賣。|這東西能賣個好價錢。|作為私人藏品來說簡直是完美的藝術品。|把它們都賣給我，你將富可敵國。|太棒了！|很高興能為這樣的藝術品買單。|一分價錢一分貨。|哇喔，好的，好的。|這種東西就別給博物館了。|你可以好好賺上一筆。|你一早就這麼打算的吧。|有錢能使鬼推磨。|為了它一切都是值得的。|這才是我工作的意義。|成交！|我出的每一分價錢都對得起它。|你讓我深感滿足。|我都找不到合適的褒美之詞啦。|你有善於發現價值的眼睛。|還能再來點兒嗎？|我們的審美如此一致。|很棒的一筆交易。|噢噢噢噢噢！|一切為了女王和帝國。|上帝保佑女王。|這證明了探險的付出是值得的。|真是完美。|這背後有多麼英勇的故事？|你真是足智多謀。|讓它們源源不斷地來吧。|這筆交易足以寫上教科書。|感謝上帝。|這能讓你償還一些債務。|一手交貨，一手交錢。|能否告訴我這是從哪兒來的？|無畏的精神總能讓你滿載而歸。|每件東西都有自己的價值。|完美。|我的客戶會買下所有的這些。|你能活著把它帶回來真是太好了。|這就是風險的回報。]"
"barter-cancel","取消"
"barter-close","關閉"
"barter-deal","成交"
"barter-drop","扔下"
"barter-escape","逃跑！"
"barter-loot","拿走物品"
"barter-nodeal","無法成交"
"barter-party","你的物品"
"barter-standing","土著關係 +$val"
"barter-takeall","全部拿走"
"barter-their","對方的物品"
"base-continue","繼續"
"base-day","天數"
"base-difficulty","難度模式"
"base-expedition","探險"
"base-explore","探索"
"base-fame","聲望值"
"base-funds","大洋"
"base-level","等級"
"base-levelup","升級以獲取技能。"
"base-nodice","沒有合適的骰子"
"base-posPunch","點擊區域"
"base-resting","休整"
"base-return","返回"
"base-sanity-travel","行動基礎消費"
"base-sanity","San 值"
"base-saveexit","保存並退出"
"base-standing","土著關係"
"base-trekcount","隊員計數"
"base-waiting","等待"
"base-exploring","探索"
"base-xp","探索點數"
"base-yourdice","你的骰子"
"base-more","More"
"base-ok","Okay"
"base-next","Next"
"base-use","Use"
"base-inv-tab","Next Page"
"base-trash","Discard"
"base-wait","Wait"
"base-toggle","Toggle"
"base-start","Start"
"bio-drylands-jungle-name","叢林旱地"
"bio-drylands-mountains-name","山陵旱地"
"bio-drylands-pits-name","侵蝕旱地"
"bio-drylands-stoneForest-name","石林旱地"
"bio-elephantGraveyard-name","草原沼澤"
"bio-grasslands-generic-name","草原"
"bio-grasslands-jungle-name","叢林草原"
"bio-grasslands-lakes-name","草原湖"
"bio-grasslands-mountains-name","山陵草原"
"bio-grasslands-pits-name","侵蝕草原"
"bio-grasslands-swamps-name","草原沼澤"
"bio-grasslands-waterMountains-name","多雨草原山地"
"bio-outside-jungle-name","叢林"
"bio-outside-mountains-name","山地"
"bio-outside-pits-grass-name","深淵"
"bio-outside-sea-arctic-name","北冰洋"
"bio-outside-sea-name","海洋"
"bio-outside-void-name","虛空"
"bio-warped-corrupted-name","腐化之地"
"bio-warped-prehistoric-name","史前陸地"
"bio-waterTemple-name","草原"
